year,q_no,correct_number,correct_label,correct_text,explanation,difficulty,tags
2017,3,3,C,"ＤとＥが共有する建物につき、ＤＥ間で協議することなくＤがＦと使用貸借契約を締結し
た場合、Ｆは、使用貸借契約を承認しなかったＥに対して当該建物全体を排他的に占有する
権原を主張することができる。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：ＤとＥが共有する建物につき、ＤＥ間で協議することなくＤがＦと使用貸借契約を締結し
た場合、Ｆは、使用貸借契約を承認しなかったＥに対して当該建物全体を排他的に占有する
権原を主張することができる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎",2,H29;民法
2017,4,1,A,統計省略問題につき原資料の指示に従う。,判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：省略（統計/改正等）で原資料の指示に従う。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎,3,H29;民法
2017,5,4,D,"売買契約締結時には当該自動車がＡの所有物ではなく、Ａの父親の所有物であったとして
も、ＡＣ間の売買契約は有効に成立する。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：売買契約締結時には当該自動車がＡの所有物ではなく、Ａの父親の所有物であったとして
も、ＡＣ間の売買契約は有効に成立する / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎",2,H29;民法
2017,6,3,C,"遺産分割協議が成立するまでの間に遺産である不動産から賃料債権が生じていて、ＢとＣ
がその相続分に応じて当該賃料債権を分割単独債権として確定的に取得している場合、遺産
分割協議で当該不動産をＢが取得することになっても、Ｃが既に取得した賃料債権につき清
算する必要はない。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：遺産分割協議が成立するまでの間に遺産である不動産から賃料債権が生じていて、ＢとＣ
がその相続分に応じて当該賃料債権を分割単独債権として確定的に取得している場合、遺産
分割協議で当該不動産をＢが取得することになっても、Ｃが既に取得した賃料債権につき清
算する必要はない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎",4,H29;民法
2017,7,3,C,"請負契約の目的物に契約不適合がある場合、注文者は、請負人から履行の追完に代わる損
害の賠償を受けていなくとも、特別の事情がない限り、報酬全額を支払わなければならない。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：請負契約の目的物に契約不適合がある場合、注文者は、請負人から履行の追完に代わる損
害の賠償を受けていなくとも、特別の事情がない限り、報酬全額を支払わなければならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎",3,H29;民法
2017,8,2,B,"Ａが、Ｄに対する債務と、Ｄに対して有する200万円の債権を対当額で相殺する旨の意思
表示をＤにした場合、Ｂ及びＣのＤに対する連帯債務も200万円が消滅する。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：Ａが、Ｄに対する債務と、Ｄに対して有する200万円の債権を対当額で相殺する旨の意思
表示をＤにした場合、Ｂ及びＣのＤに対する連帯債務も200万円が消滅する / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎",3,H29;民法
2017,9,3,C,"Ｄが6,000万円、Ｆが6,000万円となる。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：Ｄが6,000万円、Ｆが6,000万円となる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎",3,H29;民法
2017,10,1,A,"①では、被担保債権の利息のうち、満期となった最後の２年分についてのみ担保されるが、
②では、設定行為に別段の定めがない限り、被担保債権の利息は担保されない。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：①では、被担保債権の利息のうち、満期となった最後の２年分についてのみ担保されるが、
②では、設定行為に別段の定めがない限り、被担保債権の利息は担保されない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：総則・債権・物権の基礎",3,H29;民法
2017,11,2,B,"賃借権の存続期間を10年と定めた場合、本件契約が居住の用に供する建物を所有すること
を目的とするものであるときは存続期間が30年となるのに対し、本件契約が資材置場として
更地で利用することを目的とするものであるときは存続期間は10年である。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：賃借権の存続期間を10年と定めた場合、本件契約が居住の用に供する建物を所有すること
を目的とするものであるときは存続期間が30年となるのに対し、本件契約が資材置場として
更地で利用することを目的とするものであるときは存続期間は10年である / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：借地・借家（期間/定期/更新/対抗力）",4,H29;借地借家法
2017,12,4,D,"ＡＢ間の賃貸借契約が借地借家法第38条の定期建物賃貸借で、契約の更新がない旨を定め
るものである場合、当該契約前にＡがＢに契約の更新がなく期間の満了により終了する旨を
記載した書面を交付して、又は電磁的方法により提供して説明しなければ、契約の更新がな
い旨の約定は無効となる。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：ＡＢ間の賃貸借契約が借地借家法第38条の定期建物賃貸借で、契約の更新がない旨を定め
るものである場合、当該契約前にＡがＢに契約の更新がなく期間の満了により終了する旨を
記載した書面を交付して、又は電磁的方法により提供して説明しなければ、契約の更新がな
い旨の約定は無効となる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：借地・借家（期間/定期/更新/対抗力）",2,H29;借地借家法
2017,13,2,B,"区分所有者の５分の１以上で議決権の５分の１以上を有するものは、管理者に対し、会議
の目的たる事項を示して、集会の招集を請求することができるが、この定数は規約で減ずる
ことはできない。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：区分所有者の５分の１以上で議決権の５分の１以上を有するものは、管理者に対し、会議
の目的たる事項を示して、集会の招集を請求することができるが、この定数は規約で減ずる
ことはできない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：集会・招集・管理者",2,H29;区分所有法
2017,14,3,C,"賃借権の設定の登記をする場合において、敷金があるときであっても、その旨は登記事項
とならない。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：賃借権の設定の登記をする場合において、敷金があるときであっても、その旨は登記事項
とならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：表示/権利の登記事項・賃借権等",3,H29;不動産登記法
2017,15,4,D,"相続により農地の所有権を取得した者は、遅滞なく、その農地の存する市町村の農業委員
会にその旨を届け出なければならない。","判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解肢の要点：相続により農地の所有権を取得した者は、遅滞なく、その農地の存する市町村の農業委員
会にその旨を届け出なければならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：3条/4条/5条・届出/許可・相続",3,H29;農地法
2017,16,1,A,ア、ウ,判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解は「一つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：認可・許可・準都市計画/地区計画,2,H29;都市計画法
2017,17,2,B,"市街化区域内において、農業を営む者の居住の用に供する建築物の建築の用に供する目的
で1,000㎡の土地の区画形質の変更を行おうとする者は、あらかじめ、都道府県知事の許可を
受けなければならない。","判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解肢の要点：市街化区域内において、農業を営む者の居住の用に供する建築物の建築の用に供する目的
で1,000㎡の土地の区画形質の変更を行おうとする者は、あらかじめ、都道府県知事の許可を
受けなければならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：認可・許可・準都市計画/地区計画",3,H29;都市計画法
2017,18,4,D,"ホテルの用途に供する建築物を共同住宅（その用途に供する部分の床面積の合計が300㎡
）に用途変更する場合、建築確認は不要である。","判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解肢の要点：ホテルの用途に供する建築物を共同住宅（その用途に供する部分の床面積の合計が300㎡
）に用途変更する場合、建築確認は不要である / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：検査済証/用途制限/容積/道路等",3,H29;建築基準法
2017,19,1,A,"都市計画区域又は準都市計画区域内における用途地域の指定のない区域内の建築物の建ぺ
い率の上限値は、原則として、法で定めた数値のうち、特定行政庁が土地利用の状況等を考
慮し当該区域を区分して都道府県都市計画審議会の議を経て定めるものとなる。","判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解肢の要点：都市計画区域又は準都市計画区域内における用途地域の指定のない区域内の建築物の建ぺ
い率の上限値は、原則として、法で定めた数値のうち、特定行政庁が土地利用の状況等を考
慮し当該区域を区分して都道府県都市計画審議会の議を経て定めるものとなる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：検査済証/用途制限/容積/道路等",4,H29;建築基準法
2017,20,4,D,"宅地造成等工事規制区域内の公共施設用地を除く土地において、政令で定める技術的基準
を満たす地表水等を排除するための排水施設の除却工事を行おうとする場合は、一定の場合
を除き、都道府県知事への届出が必要となるが、当該技術基準を満たす必要のない地表水等
を排除するための排水施設を除却する工事を行おうとする場合は、都道府県知事に届け出る
必要はない。","判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解肢の要点：宅地造成等工事規制区域内の公共施設用地を除く土地において、政令で定める技術的基準
を満たす地表水等を排除するための排水施設の除却工事を行おうとする場合は、一定の場合
を除き、都道府県知事への届出が必要となるが、当該技術基準を満たす必要のない地表水等
を排除するための排水施設を除却する工事を行おうとする場合は、都道府県知事に届け出る
必要はない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：規制区域・技術基準強化・届出",2,H29;宅地造成等規制法
2017,21,4,D,"組合が施行する土地区画整理事業に係る施行地区内の宅地について借地権のみを有する者
は、その組合の組合員とはならない。","判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解肢の要点：組合が施行する土地区画整理事業に係る施行地区内の宅地について借地権のみを有する者
は、その組合の組合員とはならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：組合設立/解散・権利義務移転",2,H29;土地区画整理法
2017,22,1,A,"津波防災地域づくりに関する法律によれば、津波防護施設区域内において土地の掘削をし
ようとする者は、一定の場合を除き、津波防護施設管理者の許可を受けなければならない。","判断基準：制度趣旨と定義。 / 正解肢の要点：津波防災地域づくりに関する法律によれば、津波防護施設区域内において土地の掘削をし
ようとする者は、一定の場合を除き、津波防護施設管理者の許可を受けなければならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：津波防災・景観・道路・国土利計（23条）",2,H29;国土利用計画法ほか
2017,23,1,A,"個人が台風により主として保養の用に供する目的で所有する別荘について受けた損失の金
額（保険金等により補てんされる部分の金額を除く。）は、その損失を受けた日の属する年
分又はその翌年分の譲渡所得の金額の計算上控除される。","判断基準：課税根拠・非課税・軽減・計算の起点。 / 正解肢の要点：個人が台風により主として保養の用に供する目的で所有する別荘について受けた損失の金
額（保険金等により補てんされる部分の金額を除く / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：権利金・譲渡/事業所得区分・相続の譲渡",4,H29;所得税法
2017,24,3,C,"固定資産税の納税者は、その納付すべき当該年度の固定資産課税に係る固定資産について、
固定資産課税台帳に登録された価格について不服があるときは、一定の場合を除いて、文書
をもって、固定資産評価審査委員会に審査の申出をすることができる。","判断基準：課税根拠・非課税・軽減・計算の起点。 / 正解肢の要点：固定資産税の納税者は、その納付すべき当該年度の固定資産課税に係る固定資産について、
固定資産課税台帳に登録された価格について不服があるときは、一定の場合を除いて、文書
をもって、固定資産評価審査委員会に審査の申出をすることができる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：縦覧・審査申出・住宅用地特例",2,H29;固定資産税
2017,25,3,C,"標準地は、土地鑑定委員会が、自然的及び社会的条件からみて類似の利用価値を有すると
認められる地域において、土地の利用状況、環境等が通常であると認められる一団の土地に
ついて選定するものとされている。","判断基準：定義／許可・届出の要否／主体・例外の整理。 / 正解肢の要点：標準地は、土地鑑定委員会が、自然的及び社会的条件からみて類似の利用価値を有すると
認められる地域において、土地の利用状況、環境等が通常であると認められる一団の土地に
ついて選定するものとされている / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：標準地/鑑定評価/公示内容",2,H29;地価公示法
2017,26,1,A,"建物を店舖として貸借する場合、当該賃貸借契約において200万円の権利金（権利設定の
対価として支払われる金銭であって返還されないものをいい、消費税等相当額を含まない。
）の授受があるときは、Ａ及びＣが受領できる報酬の限度額の合計は220,000円である。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：建物を店舖として貸借する場合、当該賃貸借契約において200万円の権利金（権利設定の
対価として支払われる金銭であって返還されないものをいい、消費税等相当額を含まない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：賃貸の報酬（権利金/居住/店舗/広告）",3,H29;宅建業法
2017,27,1,A,一つ,判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解は「一つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：自ら売主・契約不適合/通知期間,2,H29;宅建業法
2017,28,4,D,なし,判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解は「四つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：業務違反いくつ（帳簿/レインズ/勧誘/手付）,3,H29;宅建業法
2017,29,4,D,"宅地建物取引業者Ｄ（丙県知事免許）は、法第72条第１項に基づく丙県職員による事務所
への立入検査を拒んだ。この場合、Ｄは、50万円以下の罰金に処せられることがある。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引業者Ｄ（丙県知事免許）は、法第72条第１項に基づく丙県職員による事務所
への立入検査を拒んだ / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：監督処分/公告/立入検査の罰金",3,H29;宅建業法
2017,30,1,A,"宅地建物取引士Ａ（甲県知事登録）が、甲県から乙県に住所を変更したときは、乙県知事
に対し、登録の移転の申請をすることができる。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引士Ａ（甲県知事登録）が、甲県から乙県に住所を変更したときは、乙県知事
に対し、登録の移転の申請をすることができる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：登録移転/案内所届出/士証交付講習/合併届",3,H29;宅建業法
2017,31,4,D,なし,判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解は「四つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：申込撤回・到達・違約金/損害予定,2,H29;宅建業法
2017,32,1,A,"宅地建物取引業者は、主たる事務所を移転したことにより、その最寄りの供託所が変更と
なった場合において、金銭のみをもって営業保証金を供託しているときは、従前の供託所か
ら営業保証金を取り戻した後、移転後の最寄りの供託所に供託しなければならない。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引業者は、主たる事務所を移転したことにより、その最寄りの供託所が変更と
なった場合において、金銭のみをもって営業保証金を供託しているときは、従前の供託所か
ら営業保証金を取り戻した後、移転後の最寄りの供託所に供託しなければならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：営業保証金（移転/新設/公告/不足補充）",2,H29;宅建業法
2017,33,2,B,"宅地の売買の媒介を行う場合、代金に関する金銭の貸借のあっせんの内容及び当該あっせ
んに係る金銭の貸借が成立しないときの措置について、説明しなければならない。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地の売買の媒介を行う場合、代金に関する金銭の貸借のあっせんの内容及び当該あっせ
んに係る金銭の貸借が成立しないときの措置について、説明しなければならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：35条説明（相手・金銭貸借・私道・天災）",4,H29;宅建業法
2017,34,3,C,"宅地建物取引業者が、宅地及び建物の売買の媒介を行うに際し、媒介報酬について、買主
の要望を受けて分割受領に応じることにより、契約の締結を誘引する行為は、法に違反する。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引業者が、宅地及び建物の売買の媒介を行うに際し、媒介報酬について、買主
の要望を受けて分割受領に応じることにより、契約の締結を誘引する行為は、法に違反する / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：誘引行為（手付減額/電話勧誘/分割/信用供与）",4,H29;宅建業法
2017,35,3,C,"宅地建物取引業者は、その業務に関する帳簿に報酬の額を記載することが義務付けられて
おり、違反した場合は指示処分の対象となる。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引業者は、その業務に関する帳簿に報酬の額を記載することが義務付けられて
おり、違反した場合は指示処分の対象となる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：帳簿/備付/報酬の記載/名簿",2,H29;宅建業法
2017,36,4,D,"宅地建物取引業者である法人Ｄが、宅地建物取引業者でない法人Ｅに吸収合併されたこと
により消滅した場合、一般承継人であるＥは、Ｄが締結した宅地又は建物の契約に基づく取
引を結了する目的の範囲内において宅地建物取引業者とみなされる。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引業者である法人Ｄが、宅地建物取引業者でない法人Ｅに吸収合併されたこと
により消滅した場合、一般承継人であるＥは、Ｄが締結した宅地又は建物の契約に基づく取
引を結了する目的の範囲内において宅地建物取引業者とみなされる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：免許更新/広告可否/兼業届出/みなし業者",2,H29;宅建業法
2017,37,3,C,"宅地建物取引士の登録を受けるには、宅地建物取引士資格試験に合格した者で、２年以上
の実務の経験を有するもの又は国土交通大臣がその実務の経験を有するものと同等以上の能
力を有すると認めたものであり、法で定める事由に該当しないことが必要である。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引士の登録を受けるには、宅地建物取引士資格試験に合格した者で、２年以上
の実務の経験を有するもの又は国土交通大臣がその実務の経験を有するものと同等以上の能
力を有すると認めたものであり、法で定める事由に該当しないことが必要である / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：提示義務/登録移転/登録要件/従業者証明書",1,H29;宅建士
2017,38,2,B,"Ａは、自ら売主となる宅地の売買契約において、手付金等を受領するにもかかわらず、37
条書面に手付金等の保全措置の内容を記載しなかった。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：Ａは、自ら売主となる宅地の売買契約において、手付金等を受領するにもかかわらず、37
条書面に手付金等の保全措置の内容を記載しなかった / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：37条書面（当事者/保全/解除/契約不適合）",4,H29;宅建業法
2017,39,2,B,二つ,判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解は「二つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：保証金供託/保証協会・弁済/社員喪失/還付充当金,3,H29;宅建業法
2017,40,3,C,"売主である宅地建物取引業者Ｅの宅地建物取引士Ｆは、宅地建物取引業者ではない買主Ｇ
に37条書面を交付する際、Ｇから求められなかったので、宅地建物取引士証をＧに提示せず
に当該書面を交付した。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：売主である宅地建物取引業者Ｅの宅地建物取引士Ｆは、宅地建物取引業者ではない買主Ｇ
に37条書面を交付する際、Ｇから求められなかったので、宅地建物取引士証をＧに提示せず
に当該書面を交付した / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：37条書面（記載・提示・相手）",3,H29;宅建業法
2017,41,2,B,"土地の売買の媒介を行う場合、移転登記の申請の時期の定めがあるときは、その内容を説
明しなければならない。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：土地の売買の媒介を行う場合、移転登記の申請の時期の定めがあるときは、その内容を説
明しなければならない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：35条説明（管理委託先/登記時期/設備/積立金）",3,H29;宅建業法
2017,42,4,D,四つ,判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解は「四つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：広告規制（将来環境/利用制限/おとり/態様）,1,H29;宅建業法
2017,43,1,A,一つ,判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解は「一つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：専任媒介（報告/有効期間/登録/費用）,4,H29;宅建業法
2017,44,4,D,"宅地建物取引業者Ｆ社（乙県知事免許）が株主総会の決議により解散することとなった場
合、その清算人は、当該解散の日から30日以内に、その旨を乙県知事に届け出なければなら
ない。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：宅地建物取引業者Ｆ社（乙県知事免許）が株主総会の決議により解散することとなった場
合、その清算人は、当該解散の日から30日以内に、その旨を乙県知事に届け出なければなら
ない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：免許の承継不可/死亡/解散届",2,H29;宅建業法
2017,45,2,B,"自ら売主として新築住宅をＢに引き渡したＡが、住宅販売瑕庇担保保証金を供託する場合、
その住宅の床面積が55㎡以下であるときは、新築住宅の合計戸数の算定に当たって、床面積
55㎡以下の住宅２戸をもって１戸と数えることになる。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：自ら売主として新築住宅をＢに引き渡したＡが、住宅販売瑕庇担保保証金を供託する場合、
その住宅の床面積が55㎡以下であるときは、新築住宅の合計戸数の算定に当たって、床面積
55㎡以下の住宅２戸をもって１戸と数えることになる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：供託/保険/届出/対象範囲",2,H29;特定住宅瑕疵担保
2017,46,3,C,"証券化支援業務（買取型）に係る貸付金の利率は、貸付けに必要な資金の調達に係る金利
その他の事情を勘案して機構が定めるため、どの金融機関においても同一の利率が適用され
る。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：証券化支援業務（買取型）に係る貸付金の利率は、貸付けに必要な資金の調達に係る金利
その他の事情を勘案して機構が定めるため、どの金融機関においても同一の利率が適用され
る / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：団信/直接融資/利率同一/付随改良",1,H29;住宅金融支援機構
2017,47,4,D,"新築分譲マンションについて、パンフレットには当該マンションの全戸数の専有面積を表
示したが、インターネット広告には当該マンションの全戸数の専有面積のうち、最小面積及
び最大面積のみを表示した。この広告表示が不当表示に問われることはない。","判断基準：条文/政省令/ガイドラインの必須記載・禁止行為。 / 正解肢の要点：新築分譲マンションについて、パンフレットには当該マンションの全戸数の専有面積を表
示したが、インターネット広告には当該マンションの全戸数の専有面積のうち、最小面積及
び最大面積のみを表示した / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：画像転用/徒歩/面積/広告表示",2,H29;景表法/公正競争規約
2017,48,1,A,統計省略問題につき原資料の指示に従う。,判断基準：公的資料値・用語定義・構造特性。 / 正解肢の要点：省略（統計/改正等）で原資料の指示に従う。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：需給統計（省略）,5,H29;統計
2017,49,4,D,埋立地は、一般に海面に対して比高を持ち、干拓地に比べ、水害に対して危険である。,判断基準：公的資料値・用語定義・構造特性。 / 正解肢の要点：埋立地は、一般に海面に対して比高を持ち、干拓地に比べ、水害に対して危険である / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：地形・地盤・災害リスク,2,H29;土地
2017,50,1,A,木材の強度は、含水率が小さい状態の方が低くなる。,判断基準：公的資料値・用語定義・構造特性。 / 正解肢の要点：木材の強度は、含水率が小さい状態の方が低くなる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違え。 / 関連：構造・材料（木材/鉄筋/RC）,2,H29;建物
2016,1,1,A,統計省略問題につき原資料の指示に従う。,判断基準：制度趣旨と定義。 / 正解肢の要点：原資料の指示（省略/統計等）を反映。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違えに注意。 / 関連：問題不成立（法令改正による省略）,5,H28;その他
2016,2,4,D,"被補助人が、補助人の同意を得なければならない行為について、同意を得ていないにもか
かわらず、詐術を用いて相手方に補助人の同意を得たと信じさせていたときは、被補助人は
当該行為を取り消すことができない。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：被補助人が、補助人の同意を得なければならない行為について、同意を得ていないにもか
かわらず、詐術を用いて相手方に補助人の同意を得たと信じさせていたときは、被補助人は
当該行為を取り消すことができない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違えに注意。 / 関連：総則・債権・物権の基礎",2,H28;民法
2016,3,3,C,"Ａから甲土地を購入したＢは、所有権移転登記を備えていなかった。Ｅがこれに乗じてＢ
に高値で売りつけて利益を得る目的でＡから甲土地を購入し所有権移転登記を備えた場合、
ＥはＢに対して甲土地の所有権を主張することができない。",判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：Ａから甲土地を購入したＢは、所有権移転登記を備えていなかった / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違えに注意。 / 関連：総則・債権・物権の基礎,4,H28;民法
2016,4,2,B,"甲土地上の建物が火災によって焼失してしまったが、当該建物に火災保険が付されていた
場合、Ｂは、甲土地の抵当権に基づき、この火災保険契約に基づく損害保険金を請求するこ
とができる。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：甲土地上の建物が火災によって焼失してしまったが、当該建物に火災保険が付されていた
場合、Ｂは、甲土地の抵当権に基づき、この火災保険契約に基づく損害保険金を請求するこ
とができる / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違えに注意。 / 関連：総則・債権・物権の基礎",5,H28;民法
2016,5,3,C,"ＡのＢに対する債権に譲渡禁止の特約がなく、Ｃに譲渡された時点ではまだ発生していな
い将来の取引に関する債権であった場合、その取引の種類、金額、期間などにより当該債権
が特定されていたときは、特段の事情がない限り、ＡからＣへの債権譲渡は有効である。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：ＡのＢに対する債権に譲渡禁止の特約がなく、Ｃに譲渡された時点ではまだ発生していな
い将来の取引に関する債権であった場合、その取引の種類、金額、期間などにより当該債権
が特定されていたときは、特段の事情がない限り、ＡからＣへの債権譲渡は有効である / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違えに注意。 / 関連：総則・債権・物権の基礎",3,H28;民法
2016,6,3,C,"Ｂが、Ａ所有の甲土地が抵当権の目的となっていることを知りながら、抵当権が登記され
ていることを内容に含まない本件契約を締結した場合、当該抵当権の実行によってＢが甲土
地の所有権を失い損害を受けたとしても、ＢはＡに対して、損害賠償を請求することができ
ない。","判断基準：条文の文言＋通説・主要判例の結論。 / 正解肢の要点：Ｂが、Ａ所有の甲土地が抵当権の目的となっていることを知りながら、抵当権が登記され
ていることを内容に含まない本件契約を締結した場合、当該抵当権の実行によってＢが甲土
地の所有権を失い損害を受けたとしても、ＢはＡに対して、損害賠償を請求することができ
ない / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違えに注意。 / 関連：総則・債権・物権の基礎",4,H28;民法
2016,7,3,C,三つ,判断基準：条文の文言＋通説・主要判例の結論。 / 正解は「三つ」。ア〜エの真偽を積み上げて総数判断。 / 他肢の落とし穴：主体・時期・上限/例外・定義の取り違えに注意。 / 関連：総則・債権・物権の基礎,3,H28;民法
